dt,temp,humidity,wind_speed,city,id
12/03/2021,1.4700000000000273,46,6.17,Concord,1475739769427887766
12/03/2021,0.30000000000001137,50,0.45,Concord,1729382258548839587
12/02/2021,-0.19999999999998863,77,0.0,Concord,1844674299058195933
12/02/2021,-0.040000000000020464,77,1.54,Concord,1152921506245254127
12/02/2021,0.30000000000001137,77,1.54,Concord,1936907931465820671
12/02/2021,-0.22000000000002728,80,1.54,Concord,737869610655168530
12/02/2021,-0.160000000000025,79,0.0,Concord,1936907931465827871
12/02/2021,-0.36000000000001364,82,1.54,Concord,415051897228514356
12/02/2021,0.029999999999972715,80,1.54,Concord,1314330362958602818
12/02/2021,0.3299999999999841,80,1.54,Concord,2006083155771551826
12/02/2021,0.5799999999999841,81,1.54,Concord,276700898861284964
12/02/2021,0.339999999999975,86,1.54,Concord,2029141563873463416
12/02/2021,0.3100000000000023,89,1.54,Concord,1959966339567753867
12/02/2021,0.37000000000000455,92,0.0,Concord,853161651164719261
12/02/2021,0.8799999999999955,93,1.54,Concord,968454241430058672
12/02/2021,0.8500000000000227,94,1.54,Concord,899278467368535233
12/02/2021,0.8600000000000136,95,0.0,Concord,1983024747669672656
12/02/2021,1.4399999999999977,96,0.0,Concord,1014571057633878242
12/02/2021,1.8600000000000136,97,1.54,Concord,922336875470450421
12/02/2021,3.430000000000007,96,1.54,Concord,2236667786546445573
12/02/2021,4.6299999999999955,96,1.54,Concord,391993489126656791
12/02/2021,4.990000000000009,95,0.0,Concord,2282784602750261540
12/02/2021,6.990000000000009,98,0.89,Concord,2029142113629316922
12/02/2021,7.089999999999975,97,2.24,Concord,760928018757137739
12/02/2021,7.730000000000018,96,1.79,Concord,1199038322449138522
12/02/2021,6.949999999999989,95,2.06,Concord,23058409740390761
12/01/2021,0.4300000000000068,75,1.54,Concord,2236667786546297949
12/01/2021,0.839999999999975,74,1.54,Concord,876220059266501229
12/01/2021,0.6399999999999864,77,1.54,Concord,415051897228417152
12/01/2021,-0.160000000000025,81,1.54,Concord,876220059266508435
12/01/2021,-0.37000000000000455,84,2.06,Concord,1591031809937175718
12/01/2021,-0.30000000000001137,84,1.54,Concord,553402345839854262
12/01/2021,-0.4300000000000068,85,0.0,Concord,1314330362958516421
12/01/2021,-0.5,86,0.0,Concord,1152921506245189334
12/01/2021,-0.4300000000000068,86,0.0,Concord,1314330362958523622
12/01/2021,-1.1000000000000227,87,0.0,Concord,2075258929832999670
12/01/2021,-1.75,90,0.0,Concord,576460753941776649
12/01/2021,-1.829999999999984,91,1.54,Concord,1637148626141009691
12/01/2021,-1.5400000000000205,90,3.09,Concord,1268213546754729260
12/01/2021,-0.589999999999975,91,2.06,Concord,1083746281939497789
12/01/2021,1.490000000000009,86,1.54,Concord,69175225944080714
12/01/2021,3.660000000000025,78,2.57,Concord,530343937737985877
12/01/2021,5.069999999999993,73,1.34,Concord,945395283572268384
12/01/2021,5.75,65,4.63,Concord,876220609022372716
12/01/2021,6.319999999999993,61,4.12,Concord,1014570507877988728
12/01/2021,6.470000000000027,56,5.14,Concord,1406564545121994628
12/01/2021,5.7900000000000205,55,0.89,Concord,1567973401835328910
12/01/2021,3.6899999999999977,60,3.6,Concord,668694386349433764
12/01/2021,1.1399999999999864,70,0.0,Concord,322818264820871608
12/01/2021,-0.3199999999999932,77,0.0,Concord,1567973401835339725
11/30/2021,-1.839999999999975,60,4.12,Concord,645635978247367375
11/30/2021,-2.4499999999999886,62,4.12,Concord,1544914443977455840
11/30/2021,-3.1000000000000227,63,2.57,Concord,1083746281939371759
11/30/2021,-3.6999999999999886,66,8.23,Concord,1222096730550801671
11/30/2021,-4.389999999999986,68,4.12,Concord,1683264892588892948
11/30/2021,-4.889999999999986,71,6.69,Concord,1844674299058041129
11/30/2021,-5.389999999999986,73,3.6,Concord,484226571778244408
11/30/2021,-5.550000000000011,75,0.0,Concord,1037629465735580998
11/30/2021,-5.490000000000009,75,3.6,Concord,253642490759207770
11/30/2021,-5.670000000000016,77,3.6,Concord,2144433604382812523
11/30/2021,-6.199999999999989,79,2.57,Concord,853161651164542844
11/30/2021,-6.399999999999977,81,0.0,Concord,1383505587264161163
11/30/2021,-6.399999999999977,83,2.65,Concord,576460753941697440
11/30/2021,-5.600000000000023,82,2.36,Concord,1752440666650452399
11/30/2021,-3.2799999999999727,73,2.06,Concord,1798557482854264760
11/30/2021,-1.2200000000000273,66,2.06,Concord,1936907931465694659
11/30/2021,0.839999999999975,61,3.09,Concord,2144433604382837713
11/30/2021,2.1999999999999886,59,2.06,Concord,599519162043619808
11/30/2021,2.3899999999999864,61,3.09,Concord,1106804690041333747
11/30/2021,2.480000000000018,62,2.06,Concord,1245155138652763651
11/30/2021,2.2099999999999795,65,2.57,Concord,1798557482854286358
11/30/2021,1.839999999999975,68,3.09,Concord,2144433604382855721
11/30/2021,1.0,71,0.0,Concord,1638309945
11/30/2021,0.4700000000000273,75,1.54,Concord,23058409740217934
11/29/2021,-0.6100000000000136,68,0.0,Concord,899279017124043092
11/29/2021,-0.6499999999999773,69,0.0,Concord,807044834960615269
11/29/2021,-0.7300000000000182,72,0.0,Concord,622577570145383800
11/29/2021,-0.8999999999999773,74,0.0,Concord,230584082657198986
11/29/2021,-0.9900000000000091,74,0.0,Concord,23058409740063130
11/29/2021,-0.9300000000000068,74,0.0,Concord,161408858351493034
11/29/2021,-1.0,76,1.54,Concord,1245155138652630461
11/29/2021,-1.1399999999999864,76,1.54,Concord,922336875470158797
11/29/2021,-1.3600000000000136,80,2.06,Concord,1614090218038921697
11/29/2021,-1.5500000000000114,80,3.09,Concord,1245155138652641266
11/29/2021,-1.7900000000000205,81,2.06,Concord,622577570145412610
11/29/2021,-1.579999999999984,81,2.06,Concord,1106804690041222162
11/29/2021,-1.6399999999999864,81,2.06,Concord,968453691673985570
11/29/2021,-1.5,81,3.6,Concord,230584082657234996
11/29/2021,-0.8299999999999841,78,2.57,Concord,1706323850446560832
11/29/2021,0.14999999999997726,72,3.09,Concord,553402345839717452
11/29/2021,1.5600000000000023,65,3.09,Concord,1498797627773614678
11/29/2021,2.9399999999999977,60,4.63,Concord,1314330912714197092
11/29/2021,3.0400000000000205,53,6.17,Concord,484227121534015087
11/29/2021,2.5600000000000023,51,5.66,Concord,507285529635923068
11/29/2021,1.6399999999999864,56,6.17,Concord,1867733256915726992
11/29/2021,0.5699999999999932,60,5.66,Concord,530343937737834659
11/29/2021,-0.7599999999999909,64,3.09,Concord,760928018756882099
11/29/2021,-1.420000000000016,63,3.09,Concord,1544914443977448641
